,TRUE,Shown on a button which sends a message in the RapidPro messaging integration feature,Send,,,,,,,,,,,,पठाउनुहोस्,,,Отправить,,,,,,,,,යවන්න,அனுப்பவும்,প্রেরণ,ارسال,واستوی,भेजना,Надіслати
,TRUE,"Shown to Admins, this confirms removing a user's comment",Remove this comment?,,,,,,,,,,,,यो कमेन्ट हटाउनुहोस्,,,Удалить этот комментарий?,,,,,,,,,මෙම අදහස ඉවත් කරන්නද?,இக்கருத்தை நீக்கவும்.,এই মন্তব্য কি সরিয়ে ফেলবো?,آیا این کامنت/نظر حذف شود؟,آیا دغه نظر لرې شي؟,इस टिप्पणी को हटा दें?,Видалити цей коментар?
,TRUE,"Shown to Admins, this is the text to click to remove a user's comment",Remove,,,,,,,,,,,,हटाउनुहोस्,,,Удалить,,,,,,,,,ඉවත් කරන්න,நீக்கவும்,সরিয়ে ফেলুন,حذف,لرې کول,हटाएं,Видалити
,TRUE,"Shown to Admins, this confirms the comment has been removed.",This comment has been removed.,,,,,,,,,,,,यो कमेन्ट हटाइएको छ ।,,,Этот комментарий был удален.,,,,,,,,,මෙම අදහස ඉවත් කර ඇත.,இக்கருத்து நீக்கப்பட்டுள்ளது.,মন্তব্যটি সরিয়ে ফেলা হয়েছে,این کامنت/نظر حذف شده است.,دغه نظر لرې شوی.,इस टिप्पणी को हटा दिया गया है।,Цей коментар видалено.
,TRUE,Shown next to comments made by Admin Panel users,moderator,,,,,,,,,,,,मध्यस्थकर्ता,,,модератор,,,,,,,,,මැදිහත්කරු,நடுவர் / மதிப்பீட்டாளர்,মডারেটর,گرداننده,منځګړی,मॉडरेटर,модератор
,TRUE,"Used on its own, not as part of a sentence.",sections,,,,,,,,,,,,भागहरू,,,разделы,,,,,,,,,කොටස්,பகுதிகள்,সেকশন সমূহ,بخش ها,برخې,खंड,розділи
,TRUE,"On surveys/polls/quizzes, this is instruction given for a """"Checkbox"""" question type. """"Check the box if it applies""""",Check if applies,,,,,,,,,,,,यदि लागू हुन्छ भने टिक गर्नुहोस्,,,"Отметьте, если применимо",,,,,,,,,අදාළ දැයි පරීක්ෂා කරන්න,பொருந்துமா என சரிபார்க்கவும்,এটা প্রযোজ্য হলে বলুন,اگر صدق می کند لطفا انتخاب نمایید,وګورئ چې آیا پلی کېږي,यदि लागू होता है तो जांच करें,"Перевірте, чи застосовується"
,TRUE,"Shown when comments for a Page were open, but are not open now.",New comments have been disabled for this page.,,,,,,,,,,,,पेजमा भएका कमेन्टहरू असक्षम गरिएको छ,,,Новые комментарии были отключены для этой страницы.,,,,,,,,,මෙම පිටුව සඳහා නව අදහස් භාරගනු නොලැබේ,இப்பக்கத்தில் புதிய கருத்துக்களைப் பதிவிடுவது நிறுத்தப்பட்டுள்ளது.,নতুন মন্তব্যগুলো এই পেজে অকার্যকর করা হয়েছে,گزینۀ نظریات و کامنت های جدید در این صفحه غیرفعال شده است,د دې پاڼې لپاره د نویو نظرونو ورکړه غیر فعال شوي دي.,इस पेज के लिए नई टिप्पणियों को अक्षम कर दिया गया है।,Нові коментарі вимкнені для цієї сторінки.
,TRUE,Shown on the quiz results Page when a user provides the correct answer,Correct answer,,,,,,,,,,,,सही जवाफ,,,Верный ответ,,,,,,,,,නිවැරදි පිළිතුර,சரியான விடை.,সঠিক উত্তর,جواب صحیح,سم ځواب,सही जवाब,Правильна відповідь
,TRUE,"Shown as a clickable text, to download a particular image, audio, or video",Download,,,,,,,,,,,,डाउनलोड,,,Скачать,,,,,,,,,බාගත කරන්න,பதிவிறக்கம்,ডাউনলোড,دانلود,ښکته کول یا ډونلوډ,डाउनलोड करें,Завантажити
,TRUE,Shown on an intermediary Page when users click a link to an external site,You are leaving the <b>Internet of Good Things</b> to visit an external website and standard data charges by your network provider might apply,,,,,,,,,,,,तपाईं <b>इन्टरनेट अफ गुड थिन्ग्स (Internet of Good Things)</b> को वेबसाइट छोड्दै हुनुहुन्छ र डेटा प्रयोग भए अनुसार शुल्क लाग्न सक्नेछ ।,,,"Вы покидаете веб-сайт <b>Internet of Good Things</b> и переходите на сторонний веб-сайт, в связи с чем вашим сетевым провайдером может взиматься стандартная плата за передачу данных",,,,,,,,,ඔබ බාහිර වෙබ් අඩවියකට පිවිසීමට <b>Internet of Good Things</b>  හැර යන අතර ඔබේ ජාල සපයන්නා විසින් නියම කරනු ලැබූ සම්මත දත්ත ගාස්තු අදාළ විය හැක,நீங்கள் வெளி வலைத்தளமொன்றை பார்வையிட <b>Internet of Good Things</b>  இலிருந்து வெளியே செல்கிறீர்கள். உங்கள் இணையவசதி வழங்குநரால் ஏற்புடைய தரவுக் கட்டணங்கள் அறவிடப்படலாம்.,আপনি পেজটি   <b>Internet of Good Things</b> ছেড়ে এক্সটারনাল সাইটে প্রবেশ করতে যাচ্ছেন এবং আপনার ইন্টারনেট সেবা প্রতিষ্ঠান থেকে ডাটা চার্জ প্রযোজ্য হবে,شما در حال خروج از <b>Internet of Good Things</b> برای بازدید از یک ویب سایت جدید هستید و هزینۀ معلوماتی استندرد ممکن است توسط فراهم کنندۀ انترنت بالای شما وضع گردد.,تاسو د یوه نوي وېب سایټ کتلو لپاره د <b>Internet of Good Things</b> پرېښودو په حال کې یاست او ښايي د شبکې چمتو کونکي له خوا ستندرد معلوماتي لګښت در باندې ولګېږي,"आप <b>Internet of Good Things</b> छोड़कर बाहरी वेबसाइट पर जा रहे हैं, आपके नेटवर्क प्रदाता द्वारा मानक डेटा शुल्क लागू किया जा सकता है","Ви залишаєте <b>Інтернет хороших речей</b>, щоб відвідати зовнішній вебсайт, і ваш постачальник мережі може стягувати стандартну плату за передавання даних"
,TRUE,Shown on a button on intermediary Page when users click a link to an external site,Continue to external site,,,,,,,,,,,,बाहिरी साइटमा जारी राख्नुहोस्,,,Перейти на сторонний веб-сайт,,,,,,,,,බාහිර වෙබ් අඩවියට පිවිසෙන්න,வெளிப்புற தளத்திற்கு தொடரவும்,বাহ্যিক সাইটে ঢুকছি,ادامه به ویب سایت بیرونی,بهرني وېب سایټ ته د وتلو ادامه,बाहरी साइट पर जारी रखें,Перейти до зовнішнього сайту
,TRUE,The users's 4-digit PIN/password,4-digit PIN,,,,,,,,,,,,४- अंकको पिन,,,4-значный PIN-код,,,,,,,,,ඉලක්කම් හතරේ කේතය,4 – இலக்க (டிஜிடல்) குறியீடு,চার সংখ্যার পিন,پین کود  (PIN) چهار رقمی,4 رقمي پېن کوډ,4 अंकों वाला पिन,4-значний PIN-код
,TRUE,"The users's existing 4-digit PIN/password, used when changing PIN/password, shown in a field where the PIN/password will be added",Old 4-digit PIN,,,,,,,,,,,,पुरानो ४-अंक,,,Старый 4-значный PIN-код,,,,,,,,,ඉලක්කම් හතරේ පැරණි කේතය,பழைய 4 இலக்க (டிஜிடல்) குறியீடு,পুরনো চার সংখ্যার পিন,پین کود چهارقمی قدیمی,پخوانی 4 رقمي پېن کوډ,4 अंकों वाला पुराना पिन,Старий 4-значний PIN-код
,TRUE,"The users's new 4-digit PIN/password, used changing PIN/password, shown in a field where the PIN/password will be added",New 4-digit PIN,,,,,,,,,,,,नयाँ ४- अंकको पिन,,,Новый 4-значный PIN-код,,,,,,,,,ඉලක්කම් හතරේ නව කේතය,புதிய 4 எண்ணியல் (டிஜிடல்) தனிநபர் அடையாள இலக்கம்.,নতুন চার সংখ্যার পিন,پین کود چهاررقمی جدید,نوی 4 رقمي پېن کوډ,4 अंकों वाला नया पिन,Новий 4-значний PIN-код
,TRUE,"The users's new 4-digit PIN/password again to confirm, used when changing PIN/password, shown in a field where the PIN/password will be added",Confirm new 4-digit PIN,,,,,,,,,,,,नयाँ ४-अंकको पिन पुष्टि गर्नुहोस्,,,Подтвердите новый 4-значный PIN-код,,,,,,,,,ඉලක්කම් හතරේ නව කේතය තහවුරු කරන්න,புதிய 4 இலக்க (டிஜிடல்) தனிநபர் அடையாள இலக்கத்தை உறுதிப்படுத்தவும்.,চার সংখ্যার পিন নম্বর নিশ্চিত করুন,پـین کود 4 رقمی جدید را تأیید کنید,4 رقمي نوی پېن کوډ تایید کړئ,4 अंकों के नए पिन की पुष्टि करें,Підтвердьте новий 4-значний PIN-код
,TRUE,Shown on a button the user clicks to log out of their account,Log out,,,,,,,,,,,,लगआउट गर्नुहोस्,,,Выйти,,,,,,,,,ඉවත්වන්න,வெளியேறு,লগ আউট,خروج,وتل,लॉग आउट करें,Вийти
,TRUE,"Used on its own, not as part of a sentence.",section,,,,,,,,,,,,भाग,,,раздел,,,,,,,,,කොටස,பகுதி,সেকশন,بخش,برخه,खंड,розділ
,TRUE,"Used on its own, not as part of a sentence.",article,,,,,,,,,,,,लेख,,,статья,,,,,,,,,ලිපිය,கட்டுரை /வாசகம்,আর্টিকেল,مقاله,مقاله,आर्टिकल,стаття
,TRUE,"Shown when a user logs in. If the user checks the box, their account will remain logged in even after they close the browser.",Remember me,,,,,,,,,,,,मेरो विवरण याद होस,,,Запомнить меня,,,,,,,,,මාව මතක තබා ගන්න,என்னை நினைவில் வைத்திருக்கவும்.,আমাকে মনে রাখুন,مرا به خاطر بسپار,ما په یاد ولره,मुझे याद रखें,Запам’ятати мене
,TRUE,Shown after a user logs out.,You have signed out.,,,,,,,,,,,,तपाईंले साइन आउट गर्नुभएको छ,,,Вы вышли из системы.,,,,,,,,,ඔබ ඉවත් වී ඇත,நீங்கள் வெளியேறிவிட்டீர்கள்,আপনি সাইন আউট করেছেন,شما از سیستم خارج شده اید,تاسو لاسلیک کړی,आपने साइन आउट कर दिया है,Ви вийшли із системи.
,TRUE,"Instructions for users creating a new account, when choosing the username.","Enter a valid username. This value may contain only letters, numbers, and @/./+/-/_ characters.",,,,,,,,,,,,"मान्य प्रयोगकर्ता नाम टाईप गर्नुहोस्। यसमा अक्षरहरू, सङ्ख्याहरू र @/./+/-/_ वर्णहरू मात्र हुन सक्छन्।",,,"Введите действительное имя пользователя. Это значение может содержать только буквы, цифры и символы @/./+/-/_.",,,,,,,,,"වලංගු පරිශීලක නාමයක් (Username) ඇතුළත් කරන්න. මෙම අගයෙහි අකුරු, අංක, සහ @/./+/-/_ පමණක් අඩංගු විය හැක.","சரியான பயனர் பெயரை நுழைக்கவும். இப்பெறுமானத்தில் எழுத்துக்கள், இலக்கங்கள் மற்றும் வரியுருக்கள் @/./+/-/_  உள்ளடங்கி இருக்கலாம்.","সঠিক ইউজার নেম প্রবেশ করান। এগুলোতে কেবল letters, numbers, and @/./+/-/_ characters থাকতে পারে। ",یک نام کاربری معتبر وارد کنید. شما میتوانید از حروف، اعداد و نویسه های @ /./ +/-/_استفاده نمایید.,یو معتبر کارن نوم داخل کړئ. دا ممکن یوازې لیکونه، شمیرې، او @ /./ +/-/_ حروف ولري.,"एक मान्य यूजरनेम दर्ज करें। इस में केवल अक्षर, संख्याएं और @/./+/-/_ वर्ण हो सकते हैं।","Введіть припустиме ім’я користувача. Це значення може містити лише літери, цифри та символи @/./+/-/_."
,TRUE,Shown as an error text when a user is asked to write their PIN/password twice and the entries don't match,You must type the same password each time.,,,,,,,,,,,,तपाईंले प्रत्येक पटक एउटै पासवर्ड टाइप गर्नुपर्छ।,,,Каждый раз необходимо вводить один и тот же пароль.,,,,,,,,,ඔබ සෑම අවස්ථාවකම එකම මුරපදය ටයිප් කළ යුතුය.,நீங்கள் ஒவ்வொரு தடவையும் ஒரே கடவுச் சொல்லை டய்ப் செய்யவும்.,প্রতিবার আপনাকে অবশ্যই একই পাসওয়ার্ড টাইপ করতে হবে,هر بار باید همان رمز عبور را تایپ کنید.,تاسو باید هر ځل ورته پاسورډ ټایپ کړئ.,आपको हर बार एक ही पासवर्ड टाइप करना होगा।,Щоразу потрібно вводити один і той самий пароль.
,TRUE,Shown as an error text when a user provides a PIN/password shorter than 4 characters when creating an account or changing PIN/password,This password is too short. It must contain at least 4 characters.,,,,,,,,,,,,यो पासवर्ड धेरै छोटो छ। यसमा कम्तिमा ४ वर्णहरू हुनुपर्छ।,,,Слишком короткий пароль. Пароль должен содержать не менее 4-х символов.,,,,,,,,,මෙම මුරපදය කෙටි වැඩිය. එහි අවම වශයෙන් අංග 4ක්වත් අඩංගු විය යුතුය,இக்கடவுச்சொல் நீளம் குறைந்தது. அதில் குறைந்தபட்சம் 4 எழுத்துகள்  இருக்க வேண்டும்.,এই পাসওয়ার্ডটি  অতিরিক্ত ছোট। এটা কমপক্ষে চার অক্ষর বা বর্ণের হতে হবে।,این رمز عبور خیلی کوتاه است. باید حداقل 4 حرف داشته باشد.,دا پټنوم ډیر لنډ دی. باید لږترلږه 4 حروف ولري.,यह पासवर्ड बहुत छोटा है। इसमें कम से कम 4 अक्षर होने चाहिए।,Пароль закороткий. Він повинен містити принаймні 4 символи.
,TRUE,Instruction to enter the user's current password,Please type your current password.,,,,,,,,,,,,कृपया आफ्नो हालको पासवर्ड टाइप गर्नुहोस्।,,,"Пожалуйста, введите ваш пароль.",,,,,,,,,කරුණාකර ඔබගේ දැනට භාවිත කරන මුරපදය ටයිප් කරන්න.,தயவுசெய்து உங்களின் தற்போதைய கடவுச்சொல்லை டய்ப் செய்யவும்.,অনুগ্রহপূর্বক আপনার বর্তমান পাসওয়ার্ডটি টাইপ করুন,لطفا رمز عبور فعلی خود را تایپ کنید,مهرباني، خپل اوسنی پټنوم ولیکئ.,कृपया अपना वर्तमान पासवर्ड टाइप करें।,Введіть поточний пароль.
,TRUE,Confirmation that password has successfully changed,Password successfully changed.,,,,,,,,,,,,पासवर्ड सफलतापूर्वक परिवर्तन भएकोछ।,,,Пароль успешно изменен.,,,,,,,,,මුරපදය සාර්ථකව වෙනස් විය.,கடவுச்சொல் வெற்றிகரமாக மாறிவிட்டது.,পাসওয়ার্ড সফলভাবে পরিবর্তিত হয়েছে,رمز با موفقیت تغییر یافت.,پټنوم په بریالیتوب سره بدل شو.,पासवर्ड सफलतापूर्वक बदला गया।,Пароль успішно змінено.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Enter a valid date/time.,,,,,,,,,,,,मान्य मिति/समय टाइप गर्नुहोस्।,,,Введите допустимую дату/время.,,,,,,,,,වලංගු දිනයක්/වේලාවක් ඇතුළත් කරන්න.,செல்லுபடியாகும் ஒரு திகதியை / நேரத்தை உட்புகுத்தவும்.,সঠিক তারিখ/সময় প্রবেশ করান,تاریخ/زمان درست را وارد کنید.,د اعتبار وړ نیټه / وخت دننه کړئ.,वैध तिथि/समय दर्ज करें।,Введіть припустиму дату/час.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Enter a valid date.,,,,,,,,,,,,मान्य मिति टाइप गर्नुहोस्।,,,Введите допустимую дату.,,,,,,,,,වලංගු දිනයක් ඇතුළත් කරන්න.,செல்லுபடியாகும் ஒரு திகதியை உட்புகுத்தவும்.,সঠিক তারিখ প্রবেশ করান,یک تاریخ دقیق را وارد کنید.,د اعتبار وړ نیټه دننه کړئ.,वैध तिथि दर्ज करें।,Введіть припустиму дату.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Enter a valid URL.,,,,,,,,,,,,मान्य युआरएल (URL) टाइप गर्नुहोस्।,,,Введите действительный URL-адрес.,,,,,,,,,වලංගු ලින්ක් එකක් (URL) ඇතුලත් කරන්න.,செல்லுபடியாகும் ஒரு சீர்மை வள இருப்பிடங்காட்டியை (URL) உட்புகுத்தவும்.,সঠিক ওয়েবলিংক প্রবেশ করান,یک URL درست را وارد کنید.,یو معتبر URL داخل کړئ.,वैध यूआरएल दर्ज करें।,Введіть припустиму URL-адресу.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Enter a valid email address.,,,,,,,,,,,,मान्य इमेल अड्ड्रेस टाइप गर्नुहोस्।,,,Введите действительный адрес электронной почты.,,,,,,,,,වලංගු විද්යුත් - තැපැල් (email) ලිපිනයක් ඇතුලත් කරන්න.,செல்லுபடியாகும் மின்னஞ்சல் முகவரி ஒன்றினை உட்புகுத்தவும்.,সঠিক ইমেইল ঠিকানা প্রবেশ করান,یک آدرس ایمیل درست را وارد کنید.,یو معتبر بریښنالیک پته دننه کړئ.,वैध ईमेल दर्ज करें।,Введіть припустиму адресу електронної пошти.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Enter a valid integer.,,,,,,,,,,,,मान्य पूर्णांक टाइप गर्नुहोस्।,,,Введите действительное целое число.,,,,,,,,,වලංගු පූර්ණ සංඛ්‍යාවක් ඇතුළත් කරන්න.,செல்லுபடியாகும் முழு எண் ஒன்றை உட்புகுத்தவும்.,সঠিক সংখ্যা প্রবেশ করান,یک عدد درست را وارد کنید.,یو معتبر عدد داخل کړئ.,वैध अंक दर्ज करें।,Введіть припустиме ціле число.
,TRUE,Shown as an error message when user doesn't enter a valid input on a survey/poll/quiz,Ensure this value is greater than or equal to %(limit_value)s.,,,,,,,,,,,,यो %(limit_value)s भन्दा ठूलो वा बराबर छ भनी सुनिश्चित गर्नुहोस्।,,,"Убедитесь, что это значение больше или равно %(limit_value)s.",,,,,,,,,මෙම අගය %(limit_value)s ට වඩා වැඩි හෝ සමාන බව සහතික කර ගන්න.,இந்த மதிப்பு %(limit_value)s ஐ விட அதிகமாகவோ அல்லது சமமாகவோ இருப்பதை உறுதிசெய்யவும்.,নিশ্চিত করুন এটি %(limit_value)s. এর চেয়ে বড় অথবা সমান,مطمئن شوید که این مقدار بزرگتر یا برابر با %( limit_ value )s باشد.,ډاډه اوسئ چې دا اندازه له دې %( limit_ value )s لویه یا مساوي وي.,सुनिश्चित करें कि यह मान %(limit_value)s से अधिक या उसके बराबर हो।,"Переконайтеся, що це значення дорівнює або більше ніж %(limit_value)s."
,TRUE,"Not used, no need to translate",Your comment,,,,,,,,,,,,तपाईको कमेन्ट,,,Ваш комментарий,,,,,,,,,ඔබගේ අදහස,உங்கள் கருத்து / பின்னூட்டம்.,আপনার মন্তব্য,نظر شما,ستاسو نظر,आपकी टिप्पणी,Ваш коментар
,TRUE,"Shown after user clicks Log Out, to confirm",Are you sure you want to log out?,,,,,,,,,,,,के तपाई लगआउट गर्न चाहनु हुन्छ ?,,,"Вы уверены, что хотите выйти?",,,,,,,,,ඔබට ඉවත්වීමට අවශ්‍ය බව විශ්වාසද?,வெளியேற விரும்புகிறீர்களா?,আপনি কি নিশ্চিত লগ আউট করতে চান?,آیا مطمئن هستید که می خواهید خارج شوید؟,آیا ډاډه یاست چې غواړئ ووځئ یا لاګ اوټ شئ؟,क्या आप वाकई लॉग आउट होना चाहते हैं?,"Ви впевнені, що хочете вийти?"
,TRUE,Shown when a browser cannot play an embedded video.,Your browser does not support video playback.,,,,,,,,,,,,तपाईँको ब्राउजरले भिडियो प्लेब्याक समर्थन गर्दैन,,,Ваш браузер не поддерживает воспроизведение видео.,,,,,,,,,ඔබගේ බ්‍රවුසරය වීඩියෝව බැලීමට සහය නොදක්වයි,உங்களின் உலாவி காணொளி பின்னணியுடன் ஒத்துழைப்பதில்லை,আপনার ব্রাউজার এই ভিডিও চালানোর জন্য উপযোগী নয়,مرورگر انترنت یا براوزر شما از برنامۀ نشر ویدیویی پشتیبانی نمی کند.,ستاسو د انټرنېټ براوزر د ویډیو له خپرولو ملاتړ نه کوي.,आपका ब्राउज़र वीडियो प्लेबैक का समर्थन नहीं करता है।,Ваш браузер не підтримує відтворення відео.
,TRUE,Shown when a browser cannot play an embedded audio.,Your browser does not support audio playback.,,,,,,,,,,,,तपाईँको ब्राउजरले अडियो प्लेब्याक समर्थन गर्दैन,,,Ваш браузер не поддерживает воспроизведение аудио.,,,,,,,,,ඔබගේ බ්‍රවුසරය හඬ පටය ඇසීමට සහය නොදක්වයි.,உங்களின் உலாவி ஓடியோ பின்னணியுடன் ஒத்துழைப்பதில்லை.,আপনার ব্রাউজার এই অডিও চালানোর জন্য উপযোগী নয়,مرورگر انترنت یا براوزر شما از برنامۀ نشر صوتی پشتیبانی نمی کند.,ستاسو د انټرنېټ براوزر د غږ له خپرولو ملاتړ نه کوي.,आपका ब्राउज़र ऑडियो प्लेबैक का समर्थन नहीं करता है।,Ваш браузер не підтримує відтворення аудіо.
,TRUE,"Shown with a checkbox. If the user checks the box, the comment they make will not show their username on the public-facing site",Don't display my username next to my comment,,,,,,,,,,,,मेरो कमेन्टसंगै मेरो प्रयोगकर्ताको नाम (username) नदेखाउनुहोस्,,,Не отображать мой логин рядом с комментарием,,,,,,,,,මගේ අදහස සමඟ මගේ නම ප්‍රදර්ශනය නොකරන්න,எனது கருத்துக்கு எதிரே எனது பயனர் பெயரைக் காட்சிப்படுத்த வேண்டாம்.,আমার মন্তব্যের ঠিক পাশেই আমার ইউজার নেম দেখাবেন না,نام ام در کنار نظرم نشان داده نشود,زما د کارونې نوم زما د نظر ترڅنګ ونه ښودل شي,मेरी टिप्पणी के साथ मेरा यूजरनेम डिस्प्ले न करें,Не відображати моє ім’я користувача поруч із моїм коментарем
,TRUE,"Shown as the """"username"""" of a comment if a logged-in user checks to not display their username for this comment, or if a user who is not logged-in comments",Anonymous,,,,,,,,,,,,अज्ञात,,,Анонимно,,,,,,,,,නිර්නාමික,அநாமதேயம்.,অজানা,بی¬نام,بې نوم,अज्ञात,Анонім
,TRUE,"Shown to a user after they click to report a comment, to confirm",Report this comment?,,,,,,,,,,,,यो कमेन्ट रिपोर्ट गर्नुहोस्,,,Пожаловаться на этот комментарий?,,,,,,,,,මෙම අදහස වාර්තා කරන්නද?,இக்கருத்தை புகார் செய்யவும்?,এই মন্তব্য কি রিপোর্টে বাতিল করবো?,آیا این کامنت گزارش داده شود؟,آیا د دې نظر راپور ورکړل شي؟,इस टिप्पणी की रिपोर्ट करनी है?,Поскаржитися на цей коментар?
,TRUE,"A field in user account. This field is what will be shown on the public site when a user takes certain actions, like commenting. If there is a """"Display Name"""" then the account's username is never shown publicly. If there is no """"Display name"""" set by the user, then their username is shown publicly.",Display name,,,,,,,,,,,,नाम देखाउनुहोस्,,,Отображаемое имя,,,,,,,,,නම,காட்சிப்படுத்தல் பெயர்.,ডিসপ্লে তে দেখা যাওয়া নাম,نمایش نام,د نوم ښودنه,डिस्प्ले नाम,Відображуване ім’я
sg,TRUE,"Shown to Admin Panel users, the number of users that have reported a single comment (singular)",Reported by %(comment_report_count)s user,,,,,,,,,,,,%(comment_report_count) प्रयोगकर्ताद्धारा रिपोर्ट गरिएको,,,Жалоба от %(comment_report_count)s пользователя,,,,,,,,,වාර්තා කළේ %(comment_report_count)s භාවිත කරන්නා,பயனரால் %(comment_report_count)s புகார் செய்யப்பட்டுள்ளது.,%(comment_report_count)s  ইউজার কর্তৃক বাতিল করা হয়েছে,گزارش داده شده توسط %(comment_report_count)s کاربر,د %(comment_report_count)s  کاروونکي له خوا راپور ورکړل شوی,%(comment_report_count)s यूजर द्वारा रिपोर्ट किया गया,Поскаржився користувач (%(comment_report_count)s)
pl,TRUE,"Shown to Admin Panel users, the number of users that have reported a single comment (plural)",Reported by %(comment_report_count)s users,,,,,,,,,,,,%(comment_report_count) प्रयोगकर्ताहरू द्वारा रिपोर्ट गरिएको,,,Жалоба от %(comment_report_count)s пользователя,,,,,,,,,පරිශීලකයන්  %(comment_report_count)s විසින් වාර්තා කරන ලදී,%(comment_report_count)s பயனர்களால் புகாரளிக்கப்பட்டுள்ளது.,%(comment_report_count)s সংখ্যক ব্যবহারকারী কর্তৃক রিপোর্ট  কৃত,گزارش شده توسط %( comment_report_ count )s کاربران,%( comment_report_ شمیره ) لخوا راپور شوی کاروونکي,%(comment_report_count)s उपयोगकर्ताओं द्वारा रिपोर्ट किया गया,
,TRUE,"Shown when a user tries to access a Page in a particular language, but it is not yet translated into that language. Usually this will happen when a user is viewing a Page in one language, and uses the yellow Language Selector to change to another language.","Sorry, %(page_title)s is not available in %(language)s. If you want to keep browsing in %(language)s you can click below to return to the homepage.",,,,,,,,,,,,"माफ गर्नुहोस्, %s (page_title)s %(language)s मा उपलब्ध छैन । यदि तपाईँ %(language)s मा ब्राउजिङ गरिराख्न चाहनुहुन्छ भने गृहपृष्ठमा फर्कन तल क्लिक गर्न सक्नुहुन्छ ।",,,"К сожалению, %(page_title)s недоступно на %(language)s. Если вы хотите продолжить просмотр на %(language)s, нажмите ниже, чтобы вернуться на главную страницу.",,,,,,,,,"සමාවන්න. %(page_title)s , %(language)s නොමැත. ඔබට දිගටම %(language)s ගනු දෙනු කිරීමට අවශ්‍ය නම්, මුල් පිටුවට ආපසු යාමට පහත ක්ලික් කළ හැක.",மன்னிக்கவும். %(page_title)s இல் கிடைக்கவில்லை. உங்களுக்கு தொடர்ந்து  %(language)s உலாவ வேண்டுமெனின் மீண்டும் முகப் பக்கத்துக்குச் செல்ல இங்கே கிளிக் செய்யவும்.,"দুঃখিত, %(page_title)s এই পেজটি উল্লিখিত ভাষায় পাওয়া যায়নি। আপনি ভাষা খুজতে ব্রাউজ   %(language)s করতে চাইলে নিচে ক্লিক করে হোমপেজে ফিরে যান ",با معذرت، %(page_title)s به %(language)s  موجود نیست. اگر می خواهید به جستجو در%(language)s ادامه دهید ادامه دهید، می توانید برای بازگشت به صفحۀ اصلی در قسمت ذیل کلیک کنید.,بښه غواړو،%(page_title)s په %(language)s کې شته. که چېرې غواړئ په %(language)s  کې لټون ته ادامه ورکړئ، اصلي پاڼې ته د ګرځېدو لپاره لاندې کلیک وکړئ.,"क्षमा करें, %(page_title)s %(language)s में उपलब्ध नहीं है। यदि आप %(language)s में ब्राउजिंग करना चाहते हैं आप नीचे क्लिक करके होमपेज पर वापस जा सकते हैं।","На жаль, сторінка %(page_title)s недоступна цими мовами (%(language)s). Якщо ви хочете продовжити перегляд цими мовами (%(language)s), натисніть нижче, щоб повернутися на головну сторінку."
,TRUE,"Shown when a new user account is being created, if the user tried to choose a username which is already taken by another account.",Username not available.,,,,,,,,,,,,प्रयोगकर्ताको नाम (username) उपलब्ध छैन,,,Имя пользователя недоступно.,,,,,,,,,නම නොමැත.,பயனர் பெயர் (username) கிடைக்கவில்லை.,এই ইউজার নেম পাওয়া যায়নি,این اسم کاربردی موجود نیست.,یوزر نوم نه شته.,यूजरनेम उपलब्ध नहीं है।,Ім’я користувача недоступне.
,TRUE,"Shown when a new user account is being created, if the user tried to choose a Display name which is already taken by another account.",Display name not available.,,,,,,,,,,,,नाम उपलब्ध छैन,,,Отображаемое имя недоступно.,,,,,,,,,නම නොමැත,காட்சிப்படுத்தல் பெயர் இல்லை.,ডিসপ্লে তে এই নাম পাওয়া যায়নি,نمایش نام در دسترس نیست,د نوم ښوودنه د لاسرسي وړ نه ده,डिस्प्ले नाम उपलब्ध नहीं है,Відображуване ім’я недоступне.
,TRUE,"Shown when a quiz can only be taken once by each user, and the user has already taken the quiz.",You have already completed this quiz.,,,,,,,,,,,,तपाईँले यो हाजिरजवाफ पहिले नै पूरा गरिसक्नुभएको छ,,,Вы уже прошли эту викторину.,,,,,,,,,ඔබ දැනටමත් මෙම ප්‍රශ්නාවලිය සම්පූර්ණ කර ඇත,நீங்கள் ஏற்கனவே இந்த புதிரைப் பூர்த்திசெய்துள்ளீர்கள்.,আপনি ইতিমধ্যে কুইজের উত্তর সম্পন্ন করেছেন,شما این آزمون را قبلاً تکمیل نموده اید.,تاسو له دې وړاندې دغه ازموینه بشپړه کړې ده,आप इस क्विज को पहले ही पूरा कर चुके हैं।,Ви вже завершили цей тест.
